item-name,item-description,listing-id,seller-sku,price,quantity,open-date,image-url,item-is-marketplace,product-id-type,zshop-shipping-fee,item-note,item-condition,zshop-category1,zshop-browse-path,zshop-storefront-feature,asin1,asin2,asin3,will-ship-internationally,expedited-shipping,zshop-boldface,product-id,bid-for-featured-placement,add-delete,pending-quantity,fulfillment-channel,business-price,"quantity price type","quantity lower bound 1","quantity price 1","quantity lower bound 2","quantity price 2","quantity lower bound 3","quantity price 3","quantity lower bound 4","quantity price 4","quantity lower bound 5","quantity price 5",merchant-shipping-group
"iPad Air Screen Protector - Screen Protector For The New Ipad Air 2013 Retina...","iPad Air Screen Protectors By Cable and Case® Our iPad Air Screen Protectors are made from the toughest, clearest film available to protect your gadget. Super scratch proof layering. Matte finish for clear screen viewing and easy finger glide.",1214N1EZLKF,ipad-screen-pro-2pk,4.99,68,"2013-12-14 14:06:01 PST",,y,3,,,11,,,,B00HBD8IGC,,,1,N,,035127965161,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPad Air Screen Protector - Screen Protector For The New Ipad Air 2013 Retina...","iPad Air Screen Protectors By Cable and Case® Our iPad Air Screen Protectors are made from the toughest, clearest film available to protect your gadget. Super scratch proof layering. Matte finish for clear screen viewing and easy finger glide.",1214N1EZO89,ipad-screen-pro-3pk,5.99,33,"2013-12-14 14:06:03 PST",,y,3,,,11,,,,B00HBD8MAO,,,1,N,,035127965178,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C 5S 5 Screen Protectors - iPhone 5C 5S 5 Screen Protector Skin Shell...","(10 Pack) Premium iPhone 5 5S 5C Screen Protectors from Cable and Case. It's ultra light weight screen gaurd, easy to install and crystal clear. Offers amazing protection for your iPhone 5 5S 5C! Adds almost no bulk to your phone and a perfect fit with laser cut edges. Compatibile with the new iPhone 5S 5C 5 - Verizon, AT&T , Sprint, T-Mobile, And All International Carriers. This screen protector is crytal clear, not matte, mirror, anti-glare or privacy enabled. It's the best!",1026N73ZCKR,iphone-5-sreenpro-10pk,10.99,17,"2013-10-26 14:32:48 PDT",,y,3,,,11,,,,B00G7X3EUC,,,1,N,,799665080570,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C 5S 5 Screen Protectors - iPhone 5C 5S 5 Screen Protector Skin Shell...","(20 Pack) Premium iPhone 5 5S 5C Screen Protectors from Cable and Case. It's ultra light weight screen gaurd, easy to install and crystal clear. Offers amazing protection for your iPhone 5 5S 5C! Adds almost no bulk to your phone and a perfect fit with laser cut edges. Compatibile with the new iPhone 5S 5C 5 - Verizon, AT&T , Sprint, T-Mobile, And All International Carriers. This screen protector is crytal clear, not matte, mirror, anti-glare or privacy enabled. It's the best!",1026N73ZIBF,iphone-5-sreenpro-20pk,14.99,22,"2013-10-26 14:32:51 PDT",,y,3,,,11,,,,B00G7WF9GU,,,1,N,,799665080600,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C 5S 5 Screen Protectors - iPhone 5C 5S 5 Screen Protector Skin Shell...","(2 Pack) Premium iPhone 5 5S 5C Screen Protectors from Cable and Case. It's ultra light weight screen gaurd, easy to install and crystal clear. Offers amazing protection for your iPhone 5 5S 5C! Adds almost no bulk to your phone and a perfect fit with laser cut edges. Compatibile with the new iPhone 5S 5C 5 - Verizon, AT&T , Sprint, T-Mobile, And All International Carriers. This screen protector is crytal clear, not matte, mirror, anti-glare or privacy enabled. It's the best!",1026N73Z0Q3,iphone-5-sreenpro-2pk,6.99,12,"2013-10-26 14:32:43 PDT",,y,3,,,11,,,,B00G7X3AOM,,,1,N,,799665080594,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C 5S 5 Screen Protectors - iPhone 5C 5S 5 Screen Protector Skin Shell...","(5 Pack) Premium iPhone 5 5S 5C Screen Protectors from Cable and Case. It's ultra light weight screen gaurd, easy to install and crystal clear. Offers amazing protection for your iPhone 5 5S 5C! Adds almost no bulk to your phone and a perfect fit with laser cut edges. Compatibile with the new iPhone 5S 5C 5 - Verizon, AT&T , Sprint, T-Mobile, And All International Carriers. This screen protector is crytal clear, not matte, mirror, anti-glare or privacy enabled. It's the best!",1026N73Z6IF,iphone-5-sreenpro-5pk,7.99,11,"2013-10-26 14:32:45 PDT",,y,5,,,11,,,,B00G7X3CPE,,,1,N,,53B9A41DE6050BF2,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C Case, iPhone 5C Armor cases- box Dual Layer Hybrid Hard/Soft Protec...","iPhone 5c Case, [HEAVY DUTY] iPhone 5C Rubber Case [Eternal Life Series] Shock Proof Hard Skin With [Rugged Protective] Cute Armor Shell For The 2015 Apple iPhone 5c",0425QYQQDQ9,iphone-5c-armor-black,9.99,138,"2016-04-24 17:28:34 PDT",,y,5,,,11,,,,B00HX619XG,,,1,N,,53DF4E125B280A30,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C Case, iPhone 5C Armor cases- [2 Pack] Tough Armorbox Dual Layer Hyb...","Premium iPhone 5C Hard Armorbox Dual Layer Hybrid Case With Screen Protector from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your iPhone 5C! Great for construction workers, contractors, and people who are just plain tough on their phone.",0711OJKLNAX,iphone-5c-armor-black-2pk,9.99,15,"2014-07-11 12:09:21 PDT",,y,5,,,11,,,,B00LPROPWQ,,,1,N,,51C9B51C57DAB976,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C Case, iPhone 5C Armor cases- box Dual Layer Hybrid Hard/Soft Protec...","iPhone 5c Case, [HEAVY DUTY] iPhone 5C Rubber Case [Eternal Life Series] Shock Proof Hard Skin With [Rugged Protective] Cute Armor Shell For The 2015 Apple iPhone 5c",0425QYQQFA3,iphone-5c-armor-blue,9.99,79,"2016-04-24 17:28:36 PDT",,y,5,,,11,,,,B00HX614H2,,,1,N,,53DF4E19B4D18FDB,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C Case, iPhone 5C Armor cases- [2 Pack] Tough Armorbox Dual Layer Hyb...","Premium iPhone 5C Hard Armorbox Dual Layer Hybrid Case With Screen Protector from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your iPhone 5C! Great for construction workers, contractors, and people who are just plain tough on their phone.",0711OJKKKEX,iphone-5c-armor-blue-2pk,9.99,18,"2014-07-11 12:09:03 PDT",,y,5,,,11,,,,B00LPROJM2,,,1,N,,51C9B50A9E460D1E,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C Case, iPhone 5C Armor cases- box Dual Layer Hybrid Hard/Soft Protec...","iPhone 5c Case, [HEAVY DUTY] iPhone 5C Rubber Case [Eternal Life Series] Shock Proof Hard Skin With [Rugged Protective] Cute Armor Shell For The 2015 Apple iPhone 5c",0425QYQQH6F,iphone-5c-armor-green,9.99,53,"2016-04-24 17:28:39 PDT",,y,5,,,11,,,,B00HX617BA,,,1,N,,53DF4E205FDAB411,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C Case, iPhone 5C Armor cases- [2 Pack] Tough Armorbox Dual Layer Hyb...","Premium iPhone 5C Hard Armorbox Dual Layer Hybrid Case With Screen Protector from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your iPhone 5C! Great for construction workers, contractors, and people who are just plain tough on their phone.",0711OJKL9I9,iphone-5c-armor-green-2pk,9.99,5,"2014-07-11 12:09:13 PDT",,y,5,,,11,,,,B00LPRON28,,,1,N,,51C9B51443658264,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5c Case, [HEAVY DUTY] iPhone 5C Rubber Case [Eternal Life Series] Shoc...","iPhone 5c Case, [HEAVY DUTY] iPhone 5C Rubber Case [Eternal Life Series] Shock Proof Hard Skin With [Rugged Protective] Cute Armor Shell For The 2015 Apple iPhone 5c",0425QYQQDMX,iphone-5c-armor-pink,9.99,154,"2016-04-24 17:28:33 PDT",,y,5,,,11,,,,B00HX6127E,,,1,N,,53DF4E162FB2FBD2,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C Case, iPhone 5C Armor cases- [2 Pack] Tough Armorbox Dual Layer Hyb...","Premium iPhone 5C Hard Armorbox Dual Layer Hybrid Case With Screen Protector from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your iPhone 5C! Great for construction workers, contractors, and people who are just plain tough on their phone.",0711OJKL7NL,iphone-5c-armor-pink-2pk,9.99,14,"2014-07-11 12:09:11 PDT",,y,5,,,11,,,,B00LPROMJM,,,1,N,,51C9B512A8691B37,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C Case, iPhone 5C Armor cases- [2 Pack] Tough Armorbox Dual Layer Hyb...","Premium iPhone 5C Hard Armorbox Dual Layer Hybrid Case With Screen Protector from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your iPhone 5C! Great for construction workers, contractors, and people who are just plain tough on their phone.",0711OJNN4X9,iphone-5c-armor-purp-2pk,9.99,8,"2014-07-11 13:47:14 PDT",,y,5,,,11,,,,B00LPTJIK8,,,1,N,,51C9CB836299ABE3,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C Case, iPhone 5C Armor cases- box Dual Layer Hybrid Hard/Soft Protec...","iPhone 5c Case, [HEAVY DUTY] iPhone 5C Rubber Case [Eternal Life Series] Shock Proof Hard Skin With [Rugged Protective] Cute Armor Shell For The 2015 Apple iPhone 5c",0425QYQQE7R,iphone-5c-armor-purple,9.99,128,"2016-04-24 17:28:36 PDT",,y,5,,,11,,,,B00HX6165C,,,1,N,,53DF4E1BECE61986,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C Case, iPhone 5C Armor cases- box Dual Layer Hybrid Hard/Soft Protec...","iPhone 5c Case, [HEAVY DUTY] iPhone 5C Rubber Case [Eternal Life Series] Shock Proof Hard Skin With [Rugged Protective] Cute Armor Shell For The 2015 Apple iPhone 5c",0425QYQQGE3,iphone-5c-armor-white,9.99,145,"2016-04-24 17:28:38 PDT",,y,5,,,11,,,,B00HX614GI,,,1,N,,53DF4E22D725DB06,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C Case, iPhone 5C Armor cases- [2 Pack] Tough Armorbox Dual Layer Hyb...","Premium iPhone 5C Hard Armorbox Dual Layer Hybrid Case With Screen Protector from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your iPhone 5C! Great for construction workers, contractors, and people who are just plain tough on their phone.",0711OJKLIRL,iphone-5c-armor-white-2pk,9.99,15,"2014-07-11 12:09:19 PDT",,y,5,,,11,,,,B00LPROOO0,,,1,N,,51C9B519BCA3D844,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"5C Phone Cases, 5C cases [Soft Jelly]- iPhone 5C Soft Skin TPU Case For The N...","Premium iPhone 5C TPU case from Cable and CaseÂ. It's ultra light weight and tons of jelly grip. Offers amazing protection for your iPhone 5C! Adds almost no bulk to your phone Perfect fit with laser cut port, camera, and headphone jack holes. Compatibile with the new iPhone5C for Verizon, AT&T , Sprint, T-Mobile, And All International Carriers.These are truly imaginative and durable cases, whether you're looking for something sleek and chic, virtually indestructible or just downright fun, these are the 5C phone cases for you! We offer great colors for your new iPhone 5C: Clear, Grey, Purple, Green, And Pink. These cases are slim and soft jelly, but offer a clear advantage with great shock and drop protection. Full button protection is a must but access to your 5 C!",0104OU8ZYJF,iphone-5c-case-tpuclear,6.99,67,"2014-01-04 12:13:31 PST",,y,3,,,11,,,,B00HOKDH3Q,,,1,N,,035127965277,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"5C Phone Cases, 5C Cases [Soft Jelly]- iPhone 5C Soft Skin TPU Case For The N...","My Premium iPhone 5C TPU case from Cable and CaseÃ?. It\\\\\\\'s ultra light weight and tons of jelly grip. Offers amazing protection for your iPhone 5C! Adds almost no bulk to your phone Perfect fit with laser cut port, camera, and headphone jack holes. Compatibile with the new iPhone5C for Verizon, AT&T , Sprint, T-Mobile, And All International Carriers.These are truly imaginative and durable cases, whether you\\\\\\\'re looking for something sleek and chic, virtually indestructible or just downright fun, these are the 5C phone cases for you! We offer great colors for your new iPhone 5C: Clear, Grey, Purple, Green, And Pink. These cases are slim and soft jelly, but offer a clear advantage with great shock and drop protection. Full button protection is a must but access to your 5 C!",0107OYNYI2F,iphone-5c-case-tpugreen,6.98,92,"2014-01-07 13:50:02 PST",,y,1,,,11,,,,B00HQOV3MM,,,1,N,,B00HQOV3MM,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"5C Cases, 5C Phone Cases [Soft Jelly]- iPhone 5C Soft Skin TPU Case For The N...","Premium iPhone 5C TPU case from Cable and Case?. It\\\\\\\'s ultra light weight and tons of jelly grip. Offers amazing protection for your iPhone 5C! Adds almost no bulk to your phone Perfect fit with laser cut port, camera, and headphone jack holes. Compatibile with the new iPhone5C for Verizon, AT&T , Sprint, T-Mobile, And All International Carriers.These are truly imaginative and durable cases, whether you\\\\\\\'re looking for something sleek and chic, virtually indestructible or just downright fun, these are the 5C phone cases for you! We offer great colors for your new iPhone 5C: Clear, Grey, Purple, Green, And Pink. These cases are slim and soft jelly, but offer a clear advantage with great shock and drop protection. Full button protection is a must but access to your 5 C!",0107OYNYQVX,iphone-5c-case-tpupink,5.99,94,"2014-01-07 13:50:07 PST",,y,5,,,11,,,,B00HQOV4Y4,,,1,N,,553E4B6EBA9710D3,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"5C Phone Cases, 5C Cases [Soft Jelly]- iPhone 5C Soft Skin TPU Case For The N...","Premium iPhone 5C TPU case from Cable and CaseÂ. It's ultra light weight and tons of jelly grip. Offers amazing protection for your iPhone 5C! Adds almost no bulk to your phone Perfect fit with laser cut port, camera, and headphone jack holes. Compatibile with the new iPhone5C for Verizon, AT&T , Sprint, T-Mobile, And All International Carriers.These are truly imaginative and durable cases, whether you're looking for something sleek and chic, virtually indestructible or just downright fun, these are the 5C phone cases for you! We offer great colors for your new iPhone 5C: Clear, Grey, Purple, Green, And Pink. These cases are slim and soft jelly, but offer a clear advantage with great shock and drop protection. Full button protection is a must but access to your 5 C!",0107OYNZ5QX,iphone-5c-case-tpupurple,6.99,96,"2014-01-07 13:50:13 PST",,y,3,,,11,,,,B00HQOV2NC,,,1,N,,035127965291,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
